user,text,place,created_at
JayMackenzie,Single and ready to be completely nervous and awkward around anyone I?m even the slightest bit attracted to https://t.co/wmGnB8kgaj,"New York, USA",Wed Mar 27 19:15:38 +0000 2019
Sam,@BradWagon @MaxBlumenthal Live look at Brad Peterson: https://t.co/uktaPhJk3U,"New York, USA",Wed Mar 27 19:15:45 +0000 2019
Davy,?? oh man! Now one gotta keep an eye out for some OKURR in they glass?,"Gatineau, Qu?bec",Wed Mar 27 19:15:46 +0000 2019
Sing House Studios,Congrats Sophie for your acceptance letter for the Centre d'excellence artistique de l'Ontario at De La Salle!   Br? https://t.co/CWJ1A7CqfX,"Ottawa, Ontario",Wed Mar 27 19:16:06 +0000 2019
J?nna Bumm ??Ottawa/Gatineau,@kshizzle45 Good to know! Thank you (:,"Ottawa, Ontario",Wed Mar 27 19:16:15 +0000 2019
TTN Rochester,Accident in #Rochester on E Broad St Both EB/WB at S Ave #traffic https://t.co/0wsFrm9588,"New York, USA",Wed Mar 27 19:16:20 +0000 2019
JayMackenzie,@NinaWest Plus her fam will punch a bitch. So watch out and be nice! Damn it.,"New York, USA",Wed Mar 27 19:16:20 +0000 2019
Jack Briglio,Back to Kingston for #FCBD - looking forward to seeing everyone there!,"Ottawa, Ontario",Wed Mar 27 19:16:21 +0000 2019
Chef Spidey,@icedrainbow @AirPlantGifts A few pics from last summer.. Rat trap NOT set.. and I?ve a friend who used to work mis? https://t.co/FrNsYyKTeW,"Ottawa, Ontario",Wed Mar 27 19:16:25 +0000 2019
TrueTrapper,"#scada #NSA #NSA_Project #electricity #technology #CyberSecurity #CyberWarfare 

A blackspot for cybersecurity? 

??? https://t.co/IE9SkBU0vi","Nova Iorque, USA",Wed Mar 27 19:16:29 +0000 2019
GoodtoKnow Realtors?,Jeff York would love to show you the #listing at 76 Buckley Road #Thurman #NY  #realestate https://t.co/8AEb2vg1a0,"New York, USA",Wed Mar 27 19:16:29 +0000 2019
Nicole Becker,"@MrsWaddle68 ?????? my son asked me this last week, we were at a movie theater and there was a couch in the bathroom a? https://t.co/zPdVklgySy","New York, USA",Wed Mar 27 19:16:31 +0000 2019
CarletonU Dining,@AlexRiehl4 @mirandacaley Contest starts tomorrow at 10:00 am on our Instagram Account only :) Good Luck!,"Ottawa, Ontario",Wed Mar 27 19:16:32 +0000 2019
Lyly Fray Loves Kat ??????,"Luke as Jack Frost, a concept ?????

@LukeBaines ?? https://t.co/sSZimko0Hs",Canada,Wed Mar 27 19:16:39 +0000 2019
andrew cardozo,@JimboStanford @Sydney_Uni @CntrFutureWork No. Not good.  #timeToComeHome !!,"Ottawa, Ontario",Wed Mar 27 19:16:51 +0000 2019
Jordan Deagle ????,Over to you @AndrewScheer,"Ottawa, Ontario",Wed Mar 27 19:16:52 +0000 2019
Marco Calliari,"Journ?e d'entrevues pour Borrkia et sa tourn?e qu?b?coise!
avec les #ProductionsCasaNostra ?? ???? ???? https://t.co/p1IbhMjTIk",Canada,Wed Mar 27 19:16:58 +0000 2019
Fake @senators fan.,"@hhccaacc Quebec. :)

But seriously, Montebello for the weekend , then going to see my favorite bad in Montreal next week.","Ottawa, Ontario",Wed Mar 27 19:17:03 +0000 2019
jackie vay?,"Direct dye?? balayage?? major project but so worth it!! I have a few openings this week, offering $20 off a color se? https://t.co/5uK2EWi1tu","New York, USA",Wed Mar 27 19:17:23 +0000 2019
Chef Spidey,"@AirPlantGifts @icedrainbow ????..yup..he?s a constant source of relaxation and fun. I turn into a little kid when I feed him,","Ottawa, Ontario",Wed Mar 27 19:17:25 +0000 2019
The Blesser ????????,@Winnie4444wiwi @IamAnitah1 Kyogereko,"Ottawa, Ontario",Wed Mar 27 19:17:37 +0000 2019
Mary,@KingdomGospelRa Praise God !,"New York, USA",Wed Mar 27 19:17:38 +0000 2019
Red Sox Observer,"@Jared_Carrabis Yeah ok, but last Century was lit. Including the silent era.","New York, USA",Wed Mar 27 19:18:11 +0000 2019
Susie DavidsonPowell,"You can take the girl out of Portugal but you can?t take Portugal out of the girl. 
.
.
#love ?? #lisbon #newhabits? https://t.co/asroOgIPGs","New York, USA",Wed Mar 27 19:18:23 +0000 2019
Vince-Vega,@szeljk Have you met one?,"Ottawa, Ontario",Wed Mar 27 19:18:32 +0000 2019
live ftx,"Things to not do in 2019:
?Get on a 747 max
?Get something cuz of anti-vaxers
?Kill weeds
?See snow in July","Ottawa, Ontario",Wed Mar 27 19:18:39 +0000 2019
.,@yeshdaddy ENJOY ! https://t.co/Qxtp9B71f8,"New York, USA",Wed Mar 27 19:18:40 +0000 2019
Nicole Becker,@MikeZimmersEars @stephietweets @erica_steussie But I mean is it safe to tell a crazy person their crazy? Or do you? https://t.co/3JegEOYgbm,"New York, USA",Wed Mar 27 19:18:44 +0000 2019
Grant McCagg,@Derek_N_NHL @BBProspects98 I suppose you could simply rank guys accoring to point totals..it would eliminate a lot? https://t.co/0YPUKjzprd,"Ottawa, Ontario",Wed Mar 27 19:18:48 +0000 2019
Chef Spidey,@AirPlantGifts @icedrainbow His first table and chair..???? https://t.co/YRevVsxcoU,"Ottawa, Ontario",Wed Mar 27 19:18:49 +0000 2019
Syeda Aliya Ahmad,"&amp; this is what happened in RasolAlah? time too,
Where a wealthy female was caught red handed stealing &amp; some Ppl tr? https://t.co/PIGjvXWrLz",Canada,Wed Mar 27 19:18:55 +0000 2019
Ms. Respex is Spexy ????,"@Pauncho_Smith Boots ?
Signature hat ?
Foodie ?
90s alternative music ?
You aren't at Max's level (wears Birkenstoc? https://t.co/CoYCsrZNQs","New York, USA",Wed Mar 27 19:19:11 +0000 2019
The Blesser ????????,Johnny sins,"Ottawa, Ontario",Wed Mar 27 19:19:12 +0000 2019
Fake @senators fan.,@_theek_ (I actually like it more than slack),"Ottawa, Ontario",Wed Mar 27 19:19:17 +0000 2019
Lianne Mandelbaum,@sheimkelly thank you sue and for being there this past year!! appreciate it so much- look forward to seeing you next week,"New York, USA",Wed Mar 27 19:19:17 +0000 2019
Kevin Worthington,Bout time.,"New York, USA",Wed Mar 27 19:19:34 +0000 2019
serena moreverano??,"Nobody:
Ryan:","New York, USA",Wed Mar 27 19:19:39 +0000 2019
511NY Central Mohawk,Cleared: Construction on #I81 Both directions from Exit 15 - US 11; US 20; LaFayette to Exit 16A - I-481,"New York, USA",Wed Mar 27 19:19:47 +0000 2019
Joe,The Eagles should offer a 3rd for Rosen.,"New York, USA",Wed Mar 27 19:19:48 +0000 2019
Under the Radar,@RTMcFadyen This is insanity - no one has seen the report. Rubbish pseudo-journalism and very pro-Trump.,Canada,Wed Mar 27 19:19:59 +0000 2019
Aron Theatre Co-op,"The Aron Theatre presents:

***CAPTAIN MARVEL***

FRIDAY, MARCH 29 to TUESDAY, APRIL 2 at 7:00 pm
MATINEE: SUNDAY,? https://t.co/Yoct4tEIUK","Ottawa, Ontario",Wed Mar 27 19:20:06 +0000 2019
Heath Belvoir,Need to start using our tax money more efficiently! There should be plenty of money to install elevators and keep t? https://t.co/AZOtjG3syu,"New York, USA",Wed Mar 27 19:20:21 +0000 2019
Uncle Matt,"Damn, that shit hurt","New York, USA",Wed Mar 27 19:20:23 +0000 2019
Chef Spidey,@icedrainbow @AirPlantGifts It was raining and I wanted to keep him dry while he enjoyed his pumpkin seeds..?? https://t.co/FZjid7qYwP,"Ottawa, Ontario",Wed Mar 27 19:20:24 +0000 2019
Franco Farinaccio,"@iconovoxx I swear every time I hear that Ruszkowski's voice, I have to change the station. The arrogance and conde? https://t.co/gKeq0XCHMc","Ottawa, Ontario",Wed Mar 27 19:20:26 +0000 2019
.,when u havent messaged back on IG in 2 days and then she unfollows u https://t.co/Xj06s6fbxy,"New York, USA",Wed Mar 27 19:20:29 +0000 2019
SQG Man,@RetropolisZone Sonic 3 QDCI WEN?,"New York, USA",Wed Mar 27 19:20:38 +0000 2019
Davy,??,"Gatineau, Qu?bec",Wed Mar 27 19:20:38 +0000 2019
TTN Rochester,Accident in #Rush on I 390 NB at Rt-251 #traffic https://t.co/0wsFrm9588,"New York, USA",Wed Mar 27 19:20:47 +0000 2019
Under the Radar,@CTVNews *She*,Canada,Wed Mar 27 19:21:03 +0000 2019
George Shiber,"What Tends to Be: The Philosophy of Dispositional Modality 

By @ranilillanjum and @SDMumford? https://t.co/wAsFYDtot9","New York, USA",Wed Mar 27 19:21:18 +0000 2019
Lindsey,nothing I love more than driving with the windows down listening to country music,"New York, USA",Wed Mar 27 19:21:20 +0000 2019
Ms. Respex is Spexy ????,@Pauncho_Smith I think you get some lesbian energy points just for living in Gaynesville (wouldn't count if you wer? https://t.co/dbTg1nVWpK,"New York, USA",Wed Mar 27 19:21:28 +0000 2019
Bari,@kisoumcg Yes ma?am,"Ottawa, Ontario",Wed Mar 27 19:21:29 +0000 2019
Tiffany Costello,"In the blink of an eye, everything can change. So love with all your heart because you may never know when you may? https://t.co/aFD1o8EwAq","Ottawa, Ontario",Wed Mar 27 19:21:29 +0000 2019
.,@yeshdaddy https://t.co/4dHgcKh5Nv,"New York, USA",Wed Mar 27 19:21:44 +0000 2019
Syeda Aliya Ahmad,"@Awan_MalikHamza @OfficialHanzala Aisi Ki Tesy Uski 
Chor Dako Hay Wo .... 
HARAM KHOR Apko Itna Pasand Hay ??????",Canada,Wed Mar 27 19:21:51 +0000 2019
Krista Lecuyer,"@JonWardo ?Tweets are my own?
Damn, really?","Ottawa, Ontario",Wed Mar 27 19:21:54 +0000 2019
Connor Lapalme,@EdwardLMurphy Montreal Smoked Meat sandwich &gt; (Also Montreal Bagels &gt; ),Canada,Wed Mar 27 19:22:13 +0000 2019
jpmurse,Feel like I'm back in nursing school and having to teach myself how to do things to be successful,"New York, USA",Wed Mar 27 19:22:20 +0000 2019
GreyHawk Golf Club,We currently don?t have phone or internet @ClubLink,"Ottawa, Ontario",Wed Mar 27 19:22:25 +0000 2019
Larry stonebridge,@seanhannity https://t.co/3m7RH9wZ5T,"Ottawa, Ontario",Wed Mar 27 19:22:28 +0000 2019
Ms. Respex is Spexy ????,@DiscoGeesus I feel this very deeply bc I am returning to full-time work this May (after having to go to part-time/? https://t.co/DwkLKbscyD,"New York, USA",Wed Mar 27 19:22:35 +0000 2019
Syeda Aliya Ahmad,"@cutesatan @UdarOfficial Allah say Derain Bas !!
Allah Apka Neghbaan Hay 100%",Canada,Wed Mar 27 19:22:41 +0000 2019
HALES ??,Jk. $60 ??,"New York, USA",Wed Mar 27 19:22:51 +0000 2019
Grant McCagg,"@Derek_N_NHL @BBProspects98 Kaliyev's size, smarts, puck skills and shot are going to enable him to, at the very le? https://t.co/O0HtYpmjgJ","Ottawa, Ontario",Wed Mar 27 19:23:01 +0000 2019
Franco Farinaccio,"@CFRASnow Well they do employ a lot of Canadians and it is all about jobs, jobs, jobs. Apparently that is what gove? https://t.co/Xvtj0MZBya","Ottawa, Ontario",Wed Mar 27 19:23:01 +0000 2019
Syeda Aliya Ahmad,"@Awan_MalikHamza @OfficialHanzala This is what happened in RasolAlah? time too,
Where a wealthy female was caught r? https://t.co/BuJbvPiSI0",Canada,Wed Mar 27 19:23:12 +0000 2019
Larry stonebridge,@realDonaldTrump https://t.co/5xHJqrMdG3,"Ottawa, Ontario",Wed Mar 27 19:23:24 +0000 2019
A?? ?? ???????? ???????? ??????????????????????,"Part 2 of our exploration of this #abandoned Borscht Belt hotel is now on #Youtube! 
???? Check it out:? https://t.co/8qslIAhI7h","New York, USA",Wed Mar 27 19:23:27 +0000 2019
Chef Spidey,@icedrainbow @AirPlantGifts I see him dozens of times..and I never tire of my interactions.. I post about home every day here and on my IG,"Ottawa, Ontario",Wed Mar 27 19:23:31 +0000 2019
Religious Freedom,A Palestinian woman https://t.co/TzMYFEUqNU,"New York, USA",Wed Mar 27 19:23:33 +0000 2019
Michael Suddard,"@theBicyKyle @jen_keesmaat Please!

But you keep all your MPPs!","Ottawa, Ontario",Wed Mar 27 19:23:45 +0000 2019
Jxrdan Rxbles,@isabellaguido1 @thegreenranger_ @ginadawn98 #goals,"New York, USA",Wed Mar 27 19:24:02 +0000 2019
Ms. Respex is Spexy ????,@DiscoGeesus I AM!,"New York, USA",Wed Mar 27 19:24:35 +0000 2019
Connor Lapalme,"@EdwardLMurphy 100000000000000% yes, Sorry but putting sesame seads on round  bread does not make them a bagel",Canada,Wed Mar 27 19:24:37 +0000 2019
Big Bad Happy Dad,Why do 90% of drivers turn their asshole up to 100% when they hit the thruway in Western #NewYork ?,"New York, USA",Wed Mar 27 19:24:39 +0000 2019
Franco Farinaccio,"@Papa_613 @iconovoxx Maybe if I were a true fan, yes, but I am not.","Ottawa, Ontario",Wed Mar 27 19:24:46 +0000 2019
Chef Spidey,@icedrainbow @AirPlantGifts He?ll crawl right up into my hand and sit while I feed him.. he?s great for my soul..,"Ottawa, Ontario",Wed Mar 27 19:24:48 +0000 2019
Larry stonebridge,@realDonaldTrump https://t.co/Xjkquasaw7,"Ottawa, Ontario",Wed Mar 27 19:24:52 +0000 2019
Vadim Kozlov ??,@JayAndDan He seems satisfied with the last one.,"Ottawa, Ontario",Wed Mar 27 19:24:59 +0000 2019
balancedespitechaos,Parliaments all over the world are discussing #MyalgicEncephalomyelitis as well as funding research.  Here is yet a? https://t.co/vPbViYTP2P,"Ottawa, Ontario",Wed Mar 27 19:25:02 +0000 2019
SQG Man,@xHardlyNormal https://t.co/gVye3t9DCj,"New York, USA",Wed Mar 27 19:25:17 +0000 2019
AXEN?O7,"CE SOIR / 
TONIGHT

AXEN?O7 est ouvert jusqu'? 21h / AXEN?O7 is open until 9PM

?

S?bastien Cliche, Les Entretiens? https://t.co/aNFDTXgZsx","Gatineau, Qu?bec",Wed Mar 27 19:25:23 +0000 2019
TMJ-NYS HRTA Jobs,"Turning Stone Resort Casino is hiring in #Verona, NY! Read about our latest #Hospitality job opening via the link i? https://t.co/gSYudpMgYW","New York, USA",Wed Mar 27 19:25:25 +0000 2019
Chef Spidey,@AirPlantGifts @icedrainbow ??,"Ottawa, Ontario",Wed Mar 27 19:25:26 +0000 2019
TrueTrapper,"The founder of a #spyware company said #hacking journalists' #phones to get to terrorists is a decision ""? https://t.co/41M0Jdvq6s","Nova Iorque, USA",Wed Mar 27 19:25:58 +0000 2019
Nicole Becker,"@MikeZimmersEars @erica_steussie @stephietweets Awww, hi Erica!! https://t.co/mR1crU53L5","New York, USA",Wed Mar 27 19:25:58 +0000 2019
Syeda Aliya Ahmad,@Awan_MalikHamza @OfficialHanzala So The precedent has been set by our most precious Mohammad RasolAllah SalalahoWa? https://t.co/B0ZdvkW7Uu,Canada,Wed Mar 27 19:26:01 +0000 2019
.,AYE TANYIA want ya nails done ?,"New York, USA",Wed Mar 27 19:26:08 +0000 2019
Big Bad Happy Dad,@katy_fit Uncle Rico https://t.co/S5sCaAan9S,"New York, USA",Wed Mar 27 19:26:09 +0000 2019
David Da Silva,"Though I'm no longer actively involved on Venezuela files, I do continue to see the terrific reporting and analysis? https://t.co/EtbJdfQQIg","Ottawa, Ontario",Wed Mar 27 19:26:17 +0000 2019
Syeda Aliya Ahmad,"@cutesatan @UdarOfficial ?
????????????? ??????? ??????? ????????????? ??????? ??????? ????? ????????? ???????? ???? https://t.co/sZZQqV4hV8",Canada,Wed Mar 27 19:26:31 +0000 2019
elle,My ?fuck You? game is stronger than you ever imagined possible??,"New York, USA",Wed Mar 27 19:26:35 +0000 2019
B E N J A M I NM U N G W A R I,??,"Ottawa, Ontario",Wed Mar 27 19:26:37 +0000 2019
Halfmoonbay,Thank you for your visit! @ocdsb,"Ottawa, Ontario",Wed Mar 27 19:26:44 +0000 2019
Nicole Becker,@MikeZimmersEars @stephietweets @erica_steussie ?????? https://t.co/TDZQ1ZtKii,"New York, USA",Wed Mar 27 19:26:47 +0000 2019
Hannah Morgan,Thanks so much!  Great to be included!,"New York, USA",Wed Mar 27 19:26:52 +0000 2019
serena moreverano??,@ryanniroo ???? I luv you,"New York, USA",Wed Mar 27 19:26:54 +0000 2019
Algonquin Lakes,"@AlgonquinGuy It?s paddling on it. Basically, if I follow a canoe route across it it counts. As for Billy and Shall? https://t.co/SigDvPRvwx","Ottawa, Ontario",Wed Mar 27 19:27:09 +0000 2019
Syeda Aliya Ahmad,"@Awan_MalikHamza @OfficialHanzala This is what ??Pakistan???? is made for ok
? ????? ???? ?? ?????? ?????? ???? ? ???? https://t.co/SgyKuacdRE",Canada,Wed Mar 27 19:27:09 +0000 2019
Connor Lapalme,"@EdwardLMurphy If you know bagles, its a pretty mild take, but I do understand the New Yorker in you not being able to understand this",Canada,Wed Mar 27 19:27:20 +0000 2019
Ricardo Emilio Barco,@Chris_Montz Juventud En Extasis?? Recuerdo que por ese libro tuve un problemota con mi primera novia. por alla en? https://t.co/XXOt71PRV4,"Nueva York, USA",Wed Mar 27 19:27:23 +0000 2019
Hannah Morgan,@cfraser513 Thanks Christina!,"New York, USA",Wed Mar 27 19:27:25 +0000 2019
Nicole Becker,Aka me on my porch when it?s sunny ??,"New York, USA",Wed Mar 27 19:27:35 +0000 2019
Vince-Vega,@szeljk You?re awesome.,"Ottawa, Ontario",Wed Mar 27 19:27:48 +0000 2019
Syeda Aliya Ahmad,"@Awan_MalikHamza @OfficialHanzala @ImranKhanPTI ?
??????????? ???? ????????
????? ??????? ??????? ?????
?
???? ????? https://t.co/70Qg1bsZWo",Canada,Wed Mar 27 19:28:14 +0000 2019
Hannah Morgan,@BobBurg I'll return the follow!  It'll be fun to see you over there Bob! ??,"New York, USA",Wed Mar 27 19:28:25 +0000 2019
Em,@QuecianaWalton @Bailey_Coons10 ironic ??,"New York, USA",Wed Mar 27 19:28:40 +0000 2019
???Jazzmine Lavender?????,Absolutely fabulous,"New York, USA",Wed Mar 27 19:28:42 +0000 2019
Blazej Marczak,"I want to be on this #kayak right now! 

Outtake From ""The Waterway"" series
#Ottawa River, Sep 2018
? Blazej Marcza? https://t.co/oKm4rJN3bK","Ottawa, Ontario",Wed Mar 27 19:28:46 +0000 2019
Syeda Aliya Ahmad,"@cutesatan @UdarOfficial ?
"" ??? ???????? ????????? ??????? ??? ????????? ??????? ??????????? ??????????? ?????????? https://t.co/18ESNvch9V",Canada,Wed Mar 27 19:28:57 +0000 2019
Allisa Powney,The entire @StIsidoreOCSB community will miss you Mr. Scott!  @StAnneOCSB is lucky to have you ??,"Ottawa, Ontario",Wed Mar 27 19:29:02 +0000 2019
TheAvatarofChaos,@Sgtcrack @YachtClubGames WHAT THE FUCK IS THIS??!!?? These my shovel knight boys. Everything they make is gold!,"New York, USA",Wed Mar 27 19:29:07 +0000 2019
Ms. Respex is Spexy ????,"@DiscoGeesus My field office requires that you do your internship Mondays and Tuesdays, so there goes, you know, ha? https://t.co/uq9NxbgPLa","New York, USA",Wed Mar 27 19:29:10 +0000 2019
Nicole Becker,@buffalobills ?????? that?s my coach!!! https://t.co/HY3wnnD78U,"New York, USA",Wed Mar 27 19:29:15 +0000 2019
LuxuryRealEstate.com,"chazy, New York - $844,000 CAD https://t.co/wDWG1NOZ2n https://t.co/XXnciSKXfM","New York, USA",Wed Mar 27 19:29:27 +0000 2019
Grant McCagg,@Derek_N_NHL @BBProspects98 With a player like Kaliyev where there are skating and effort concerns (for me..strong? https://t.co/t7fbWXHqrv,"Ottawa, Ontario",Wed Mar 27 19:29:32 +0000 2019
TMJ-OTT HRTA Jobs,"If jobs with titles like ""Utility"" sound appealing to you, follow us to hear about these types of opportunities in #Ottawa, ON. #Utility","Ottawa, Ontario",Wed Mar 27 19:29:33 +0000 2019
.,xbox cost more than .......... lol ok.,"New York, USA",Wed Mar 27 19:29:36 +0000 2019
BAD GAL MELO,mon chargeur aussi rend l'ame. est ce que quelque chose peut aller du bon sens en ce jour?,"Ottawa, Ontario",Wed Mar 27 19:29:39 +0000 2019
SQG Man,"@Radshyguy @DoggyGaming4K @Ninten_Omega git rekt, lib
Braxton DESTROYS RadLeftistGuy With FACTS &amp; LOGIC ????","New York, USA",Wed Mar 27 19:30:00 +0000 2019
Chef Spidey,@icedrainbow @AirPlantGifts Namaste Tom...from me n Lil Dude https://t.co/vlmmI30gO7,"Ottawa, Ontario",Wed Mar 27 19:30:11 +0000 2019
Helderweb,What a tease..,"New York, USA",Wed Mar 27 19:30:20 +0000 2019
Chantal Larivi?re,@MoniqueCadieux @MmeDrumm @Victory_ps Interesting that we both started with inquiry based learning and now we are e? https://t.co/qnsHTlYlhV,"Ottawa, Ontario",Wed Mar 27 19:30:55 +0000 2019
